"No.","Time","Source","Destination","Protocol","Length","Info"
"1266","25.536411","172.168.1.44","10.10.10.38","UDP","214",""
"1267","25.556568","172.168.1.44","10.10.10.38","UDP","214",""
"1268","25.576731","172.168.1.44","10.10.10.38","UDP","214",""
"1269","25.596919","172.168.1.44","10.10.10.38","UDP","214",""
"1270","25.617083","172.168.1.44","10.10.10.38","UDP","214",""
"1271","25.637265","172.168.1.44","10.10.10.38","UDP","214",""
"1272","25.657436","172.168.1.44","10.10.10.38","UDP","214",""
"1273","25.677598","172.168.1.44","10.10.10.38","UDP","214",""
"1274","25.697785","172.168.1.44","10.10.10.38","UDP","214",""
"1275","25.717988","172.168.1.44","10.10.10.38","UDP","214",""
"1276","25.738158","172.168.1.44","10.10.10.38","UDP","214",""
"1277","25.758362","172.168.1.44","10.10.10.38","UDP","214",""
"1278","25.778518","172.168.1.44","10.10.10.38","UDP","214",""
"1279","25.798726","172.168.1.44","10.10.10.38","UDP","214",""
"1280","25.818892","172.168.1.44","10.10.10.38","UDP","214",""
"1281","25.839041","172.168.1.44","10.10.10.38","UDP","214",""
"1282","25.859235","172.168.1.44","10.10.10.38","UDP","214",""
"1283","25.879408","172.168.1.44","10.10.10.38","UDP","214",""
"1284","25.899562","172.168.1.44","10.10.10.38","UDP","214",""
"1285","25.919766","172.168.1.44","10.10.10.38","UDP","214",""
"1286","25.939936","172.168.1.44","10.10.10.38","UDP","214",""
"1287","25.960099","172.168.1.44","10.10.10.38","UDP","214",""
"1288","25.980298","172.168.1.44","10.10.10.38","UDP","214",""
"1289","26.000506","172.168.1.44","10.10.10.38","UDP","214",""
"1290","26.020667","172.168.1.44","10.10.10.38","UDP","214",""
"1291","26.040837","172.168.1.44","10.10.10.38","UDP","214",""
"1292","26.061029","172.168.1.44","10.10.10.38","UDP","214",""
"1293","26.081196","172.168.1.44","10.10.10.38","UDP","214",""
"1294","26.101352","172.168.1.44","10.10.10.38","UDP","214",""
"1295","26.121558","172.168.1.44","10.10.10.38","UDP","214",""
"1296","26.141762","172.168.1.44","10.10.10.38","UDP","214",""
"1297","26.161958","172.168.1.44","10.10.10.38","UDP","214",""
"1298","26.182142","172.168.1.44","10.10.10.38","UDP","214",""
"1299","26.202356","172.168.1.44","10.10.10.38","UDP","214",""
"1300","26.222537","172.168.1.44","10.10.10.38","UDP","214",""
"1301","26.242716","172.168.1.44","10.10.10.38","UDP","214",""
"1302","26.262886","172.168.1.44","10.10.10.38","UDP","214",""
"1303","26.283068","172.168.1.44","10.10.10.38","UDP","214",""
"1304","26.303210","172.168.1.44","10.10.10.38","UDP","214",""
"1305","26.323388","172.168.1.44","10.10.10.38","UDP","214",""
"1306","26.343570","172.168.1.44","10.10.10.38","UDP","214",""
"1307","26.363767","172.168.1.44","10.10.10.38","UDP","214",""
"1308","26.383990","172.168.1.44","10.10.10.38","UDP","214",""
"1309","26.404199","172.168.1.44","10.10.10.38","UDP","214",""
"1310","26.424382","172.168.1.44","10.10.10.38","UDP","214",""
"1311","26.444608","172.168.1.44","10.10.10.38","UDP","214",""
"1312","26.464770","172.168.1.44","10.10.10.38","UDP","214",""
"1313","26.484935","172.168.1.44","10.10.10.38","UDP","214",""
"1314","26.505104","172.168.1.44","10.10.10.38","UDP","214",""
"1315","26.525300","172.168.1.44","10.10.10.38","UDP","214",""
"1316","26.545502","172.168.1.44","10.10.10.38","UDP","214",""
"1317","26.565702","172.168.1.44","10.10.10.38","UDP","214",""
"1318","26.585922","172.168.1.44","10.10.10.38","UDP","214",""
"1319","26.606119","172.168.1.44","10.10.10.38","UDP","214",""
"1320","26.626267","172.168.1.44","10.10.10.38","UDP","214",""
"1321","26.646430","172.168.1.44","10.10.10.38","UDP","214",""
"1322","26.666592","172.168.1.44","10.10.10.38","UDP","214",""
"1323","26.686769","172.168.1.44","10.10.10.38","UDP","214",""
"1324","26.706941","172.168.1.44","10.10.10.38","UDP","214",""
"1325","26.727119","172.168.1.44","10.10.10.38","UDP","214",""
"1326","26.747310","172.168.1.44","10.10.10.38","UDP","214",""
"1327","26.767496","172.168.1.44","10.10.10.38","UDP","214",""
"1328","26.787652","172.168.1.44","10.10.10.38","UDP","214",""
"1329","26.807872","172.168.1.44","10.10.10.38","UDP","214",""
"1330","26.828096","172.168.1.44","10.10.10.38","UDP","214",""
"1331","26.848302","172.168.1.44","10.10.10.38","UDP","214",""
"1332","26.868465","172.168.1.44","10.10.10.38","UDP","214",""
"1333","26.888646","172.168.1.44","10.10.10.38","UDP","214",""
"1334","26.908817","172.168.1.44","10.10.10.38","UDP","214",""
"1335","26.928975","172.168.1.44","10.10.10.38","UDP","214",""
"1336","26.949205","172.168.1.44","10.10.10.38","UDP","214",""
"1337","26.969445","172.168.1.44","10.10.10.38","UDP","214",""
"1338","26.989681","172.168.1.44","10.10.10.38","UDP","214",""
"1339","27.009908","172.168.1.44","10.10.10.38","UDP","214",""
"1340","27.030060","172.168.1.44","10.10.10.38","UDP","214",""
"1341","27.050223","172.168.1.44","10.10.10.38","UDP","214",""
"1342","27.070413","172.168.1.44","10.10.10.38","UDP","214",""
"1343","27.090584","172.168.1.44","10.10.10.38","UDP","214",""
"1344","27.110827","172.168.1.44","10.10.10.38","UDP","214",""
"1345","27.131020","172.168.1.44","10.10.10.38","UDP","214",""
"1346","27.151177","172.168.1.44","10.10.10.38","UDP","214",""
"1347","27.171349","172.168.1.44","10.10.10.38","UDP","214",""
"1348","27.191515","172.168.1.44","10.10.10.38","UDP","214",""
"1349","27.211659","172.168.1.44","10.10.10.38","UDP","214",""
"1350","27.231854","172.168.1.44","10.10.10.38","UDP","214",""
"1351","27.252028","172.168.1.44","10.10.10.38","UDP","214",""
"1352","27.272200","172.168.1.44","10.10.10.38","UDP","214",""
"1353","27.292374","172.168.1.44","10.10.10.38","UDP","214",""
"1354","27.312598","172.168.1.44","10.10.10.38","UDP","214",""
"1355","27.332791","172.168.1.44","10.10.10.38","UDP","214",""
"1356","27.352985","172.168.1.44","10.10.10.38","UDP","214",""
"1357","27.373154","172.168.1.44","10.10.10.38","UDP","214",""
"1358","27.393358","172.168.1.44","10.10.10.38","UDP","214",""
"1359","27.413540","172.168.1.44","10.10.10.38","UDP","214",""
"1360","27.433743","172.168.1.44","10.10.10.38","UDP","214",""
"1361","27.453913","172.168.1.44","10.10.10.38","UDP","214",""
"1362","27.474105","172.168.1.44","10.10.10.38","UDP","214",""
"1363","27.494319","172.168.1.44","10.10.10.38","UDP","214",""
"1364","27.514561","172.168.1.44","10.10.10.38","UDP","214",""
"1365","27.534768","172.168.1.44","10.10.10.38","UDP","214",""
"1366","27.554959","172.168.1.44","10.10.10.38","UDP","214",""
"1367","27.575144","172.168.1.44","10.10.10.38","UDP","214",""
"1368","27.595335","172.168.1.44","10.10.10.38","UDP","214",""
"1369","27.615511","172.168.1.44","10.10.10.38","UDP","214",""
"1370","27.635695","172.168.1.44","10.10.10.38","UDP","214",""
"1371","27.655864","172.168.1.44","10.10.10.38","UDP","214",""
"1372","27.676020","172.168.1.44","10.10.10.38","UDP","214",""
"1373","27.696190","172.168.1.44","10.10.10.38","UDP","214",""
"1374","27.716364","172.168.1.44","10.10.10.38","UDP","214",""
"1375","27.736518","172.168.1.44","10.10.10.38","UDP","214",""
"1376","27.756707","172.168.1.44","10.10.10.38","UDP","214",""
"1377","27.776905","172.168.1.44","10.10.10.38","UDP","214",""
"1378","27.797070","172.168.1.44","10.10.10.38","UDP","214",""
"1379","27.817214","172.168.1.44","10.10.10.38","UDP","214",""
"1380","27.837449","172.168.1.44","10.10.10.38","UDP","214",""
"1381","27.857677","172.168.1.44","10.10.10.38","UDP","214",""
"1382","27.877856","172.168.1.44","10.10.10.38","UDP","214",""
"1383","27.898033","172.168.1.44","10.10.10.38","UDP","214",""
"1384","27.918198","172.168.1.44","10.10.10.38","UDP","214",""
"1385","27.938391","172.168.1.44","10.10.10.38","UDP","214",""
"1386","27.958577","172.168.1.44","10.10.10.38","UDP","214",""
"1387","27.978806","172.168.1.44","10.10.10.38","UDP","214",""
"1388","27.999048","172.168.1.44","10.10.10.38","UDP","214",""
"1389","28.019258","172.168.1.44","10.10.10.38","UDP","214",""
"1390","28.039440","172.168.1.44","10.10.10.38","UDP","214",""
"1391","28.059613","172.168.1.44","10.10.10.38","UDP","214",""
"1392","28.079782","172.168.1.44","10.10.10.38","UDP","214",""
"1393","28.099979","172.168.1.44","10.10.10.38","UDP","214",""
"1394","28.120162","172.168.1.44","10.10.10.38","UDP","214",""
"1395","28.140348","172.168.1.44","10.10.10.38","UDP","214",""
"1396","28.160519","172.168.1.44","10.10.10.38","UDP","214",""
"1397","28.180686","172.168.1.44","10.10.10.38","UDP","214",""
"1398","28.200880","172.168.1.44","10.10.10.38","UDP","214",""
"1399","28.221050","172.168.1.44","10.10.10.38","UDP","214",""
"1400","28.241220","172.168.1.44","10.10.10.38","UDP","214",""
"1401","28.261375","172.168.1.44","10.10.10.38","UDP","214",""
"1402","28.281540","172.168.1.44","10.10.10.38","UDP","214",""
"1403","28.301750","172.168.1.44","10.10.10.38","UDP","214",""
"1404","28.321905","172.168.1.44","10.10.10.38","UDP","214",""
"1405","28.342077","172.168.1.44","10.10.10.38","UDP","214",""
"1406","28.362278","172.168.1.44","10.10.10.38","UDP","214",""
"1407","28.382431","172.168.1.44","10.10.10.38","UDP","214",""
"1408","28.402610","172.168.1.44","10.10.10.38","UDP","214",""
"1409","28.422786","172.168.1.44","10.10.10.38","UDP","214",""
"1410","28.442959","172.168.1.44","10.10.10.38","UDP","214",""
"1411","28.463132","172.168.1.44","10.10.10.38","UDP","214",""
"1412","28.483312","172.168.1.44","10.10.10.38","UDP","214",""
"1413","28.503534","172.168.1.44","10.10.10.38","UDP","214",""
"1414","28.523699","172.168.1.44","10.10.10.38","UDP","214",""
"1415","28.543868","172.168.1.44","10.10.10.38","UDP","214",""
"1416","28.564037","172.168.1.44","10.10.10.38","UDP","214",""
"1417","28.584217","172.168.1.44","10.10.10.38","UDP","214",""
"1418","28.604390","172.168.1.44","10.10.10.38","UDP","214",""
"1419","28.624535","172.168.1.44","10.10.10.38","UDP","214",""
"1420","28.644719","172.168.1.44","10.10.10.38","UDP","214",""
"1421","28.664864","172.168.1.44","10.10.10.38","UDP","214",""
"1422","28.685038","172.168.1.44","10.10.10.38","UDP","214",""
"1423","28.705235","172.168.1.44","10.10.10.38","UDP","214",""
"1424","28.725394","172.168.1.44","10.10.10.38","UDP","214",""
"1425","28.745554","172.168.1.44","10.10.10.38","UDP","214",""
"1426","28.765759","172.168.1.44","10.10.10.38","UDP","214",""
"1427","28.785975","172.168.1.44","10.10.10.38","UDP","214",""
"1428","28.806153","172.168.1.44","10.10.10.38","UDP","214",""
"1429","28.826328","172.168.1.44","10.10.10.38","UDP","214",""
"1430","28.846516","172.168.1.44","10.10.10.38","UDP","214",""
"1431","28.866680","172.168.1.44","10.10.10.38","UDP","214",""
"1432","28.886843","172.168.1.44","10.10.10.38","UDP","214",""
"1433","28.907026","172.168.1.44","10.10.10.38","UDP","214",""
"1434","28.927234","172.168.1.44","10.10.10.38","UDP","214",""
"1435","28.947484","172.168.1.44","10.10.10.38","UDP","214",""
"1436","28.967655","172.168.1.44","10.10.10.38","UDP","214",""
"1437","28.987809","172.168.1.44","10.10.10.38","UDP","214",""
"1438","29.007981","172.168.1.44","10.10.10.38","UDP","214",""
"1439","29.028151","172.168.1.44","10.10.10.38","UDP","214",""
"1440","29.048993","172.168.1.44","10.10.10.38","UDP","214",""
"1441","29.069210","172.168.1.44","10.10.10.38","UDP","214",""
"1442","29.089393","172.168.1.44","10.10.10.38","UDP","214",""
"1443","29.109595","172.168.1.44","10.10.10.38","UDP","214",""
"1444","29.129772","172.168.1.44","10.10.10.38","UDP","214",""
"1445","29.149948","172.168.1.44","10.10.10.38","UDP","214",""
"1446","29.170094","172.168.1.44","10.10.10.38","UDP","214",""
"1447","29.190274","172.168.1.44","10.10.10.38","UDP","214",""
"1448","29.210441","172.168.1.44","10.10.10.38","UDP","214",""
"1449","29.230605","172.168.1.44","10.10.10.38","UDP","214",""
"1450","29.250780","172.168.1.44","10.10.10.38","UDP","214",""
"1451","29.270968","172.168.1.44","10.10.10.38","UDP","214",""
"1452","29.291170","172.168.1.44","10.10.10.38","UDP","214",""
"1453","29.311345","172.168.1.44","10.10.10.38","UDP","214",""
"1454","29.331514","172.168.1.44","10.10.10.38","UDP","214",""
"1455","29.351677","172.168.1.44","10.10.10.38","UDP","214",""
"1456","29.371854","172.168.1.44","10.10.10.38","UDP","214",""
"1457","29.392009","172.168.1.44","10.10.10.38","UDP","214",""
"1458","29.412181","172.168.1.44","10.10.10.38","UDP","214",""
"1459","29.432323","172.168.1.44","10.10.10.38","UDP","214",""
"1460","29.452498","172.168.1.44","10.10.10.38","UDP","214",""
"1461","29.472659","172.168.1.44","10.10.10.38","UDP","214",""
"1462","29.492849","172.168.1.44","10.10.10.38","UDP","214",""
"1463","29.513028","172.168.1.44","10.10.10.38","UDP","214",""
"1464","29.533235","172.168.1.44","10.10.10.38","UDP","214",""
"1465","29.553401","172.168.1.44","10.10.10.38","UDP","214",""
"1466","29.573597","172.168.1.44","10.10.10.38","UDP","214",""
"1467","29.593780","172.168.1.44","10.10.10.38","UDP","214",""
"1468","29.613951","172.168.1.44","10.10.10.38","UDP","214",""
"1469","29.634121","172.168.1.44","10.10.10.38","UDP","214",""
"1470","29.654297","172.168.1.44","10.10.10.38","UDP","214",""
"1471","29.674489","172.168.1.44","10.10.10.38","UDP","214",""
"1472","29.694671","172.168.1.44","10.10.10.38","UDP","214",""
"1473","29.714843","172.168.1.44","10.10.10.38","UDP","214",""
"1474","29.735033","172.168.1.44","10.10.10.38","UDP","214",""
"1475","29.755191","172.168.1.44","10.10.10.38","UDP","214",""
"1476","29.775356","172.168.1.44","10.10.10.38","UDP","214",""
"1477","29.795547","172.168.1.44","10.10.10.38","UDP","214",""
"1478","29.815726","172.168.1.44","10.10.10.38","UDP","214",""
"1479","29.835956","172.168.1.44","10.10.10.38","UDP","214",""
"1480","29.856155","172.168.1.44","10.10.10.38","UDP","214",""
"1481","29.876359","172.168.1.44","10.10.10.38","UDP","214",""
"1482","29.896580","172.168.1.44","10.10.10.38","UDP","214",""
"1483","29.916769","172.168.1.44","10.10.10.38","UDP","214",""
"1484","29.936961","172.168.1.44","10.10.10.38","UDP","214",""
"1485","29.957133","172.168.1.44","10.10.10.38","UDP","214",""
"1486","29.977313","172.168.1.44","10.10.10.38","UDP","214",""
"1487","29.997476","172.168.1.44","10.10.10.38","UDP","214",""
"1488","30.017659","172.168.1.44","10.10.10.38","UDP","214",""
"1489","30.037840","172.168.1.44","10.10.10.38","UDP","214",""
"1490","30.058017","172.168.1.44","10.10.10.38","UDP","214",""
"1491","30.078182","172.168.1.44","10.10.10.38","UDP","214",""
"1492","30.098362","172.168.1.44","10.10.10.38","UDP","214",""
"1493","30.118542","172.168.1.44","10.10.10.38","UDP","214",""
"1494","30.138722","172.168.1.44","10.10.10.38","UDP","214",""
"1495","30.158869","172.168.1.44","10.10.10.38","UDP","214",""
"1496","30.179043","172.168.1.44","10.10.10.38","UDP","214",""
"1497","30.199200","172.168.1.44","10.10.10.38","UDP","214",""
"1498","30.219380","172.168.1.44","10.10.10.38","UDP","214",""
"1499","30.239570","172.168.1.44","10.10.10.38","UDP","214",""
"1500","30.259737","172.168.1.44","10.10.10.38","UDP","214",""
"1501","30.279912","172.168.1.44","10.10.10.38","UDP","214",""
"1502","30.300138","172.168.1.44","10.10.10.38","UDP","214",""
"1503","30.320352","172.168.1.44","10.10.10.38","UDP","214",""
"1504","30.340506","172.168.1.44","10.10.10.38","UDP","214",""
"1505","30.360665","172.168.1.44","10.10.10.38","UDP","214",""
"1506","30.380819","172.168.1.44","10.10.10.38","UDP","214",""
"1507","30.400984","172.168.1.44","10.10.10.38","UDP","214",""
"1508","30.421182","172.168.1.44","10.10.10.38","UDP","214",""
"1509","30.441329","172.168.1.44","10.10.10.38","UDP","214",""
"1510","30.461569","172.168.1.44","10.10.10.38","UDP","214",""
"1511","30.481761","172.168.1.44","10.10.10.38","UDP","214",""
"1512","30.501938","172.168.1.44","10.10.10.38","UDP","214",""
"1513","30.522127","172.168.1.44","10.10.10.38","UDP","214",""
"1514","30.542312","172.168.1.44","10.10.10.38","UDP","214",""
"1515","30.562490","172.168.1.44","10.10.10.38","UDP","214",""
"1516","30.582736","172.168.1.44","10.10.10.38","UDP","214",""
"1517","30.602966","172.168.1.44","10.10.10.38","UDP","214",""
"1518","30.623116","172.168.1.44","10.10.10.38","UDP","214",""
"1519","30.643300","172.168.1.44","10.10.10.38","UDP","214",""
"1520","30.663466","172.168.1.44","10.10.10.38","UDP","214",""
"1521","30.683650","172.168.1.44","10.10.10.38","UDP","214",""
"1522","30.703835","172.168.1.44","10.10.10.38","UDP","214",""
"1523","30.724009","172.168.1.44","10.10.10.38","UDP","214",""
"1524","30.744164","172.168.1.44","10.10.10.38","UDP","214",""
"1525","30.764337","172.168.1.44","10.10.10.38","UDP","214",""
"1526","30.784506","172.168.1.44","10.10.10.38","UDP","214",""
"1527","30.804680","172.168.1.44","10.10.10.38","UDP","214",""
"1528","30.824826","172.168.1.44","10.10.10.38","UDP","214",""
"1529","30.844978","172.168.1.44","10.10.10.38","UDP","214",""
"1530","30.865148","172.168.1.44","10.10.10.38","UDP","214",""
"1531","30.885340","172.168.1.44","10.10.10.38","UDP","214",""
"1532","30.905504","172.168.1.44","10.10.10.38","UDP","214",""
"1533","30.925695","172.168.1.44","10.10.10.38","UDP","214",""
"1534","30.945861","172.168.1.44","10.10.10.38","UDP","214",""
"1535","30.966036","172.168.1.44","10.10.10.38","UDP","214",""
"1536","30.986238","172.168.1.44","10.10.10.38","UDP","214",""
"1537","31.006452","172.168.1.44","10.10.10.38","UDP","214",""
"1538","31.026660","172.168.1.44","10.10.10.38","UDP","214",""
"1539","31.046809","172.168.1.44","10.10.10.38","UDP","214",""
"1540","31.067005","172.168.1.44","10.10.10.38","UDP","214",""
"1541","31.087200","172.168.1.44","10.10.10.38","UDP","214",""
"1542","31.107420","172.168.1.44","10.10.10.38","UDP","214",""
"1543","31.127626","172.168.1.44","10.10.10.38","UDP","214",""
"1544","31.147815","172.168.1.44","10.10.10.38","UDP","214",""
"1545","31.167996","172.168.1.44","10.10.10.38","UDP","214",""
"1546","31.188199","172.168.1.44","10.10.10.38","UDP","214",""
"1547","31.208362","172.168.1.44","10.10.10.38","UDP","214",""
"1548","31.228538","172.168.1.44","10.10.10.38","UDP","214",""
"1549","31.248720","172.168.1.44","10.10.10.38","UDP","214",""
"1550","31.268888","172.168.1.44","10.10.10.38","UDP","214",""
"1551","31.289037","172.168.1.44","10.10.10.38","UDP","214",""
"1552","31.309207","172.168.1.44","10.10.10.38","UDP","214",""
"1553","31.329391","172.168.1.44","10.10.10.38","UDP","214",""
"1554","31.349591","172.168.1.44","10.10.10.38","UDP","214",""
"1555","31.369774","172.168.1.44","10.10.10.38","UDP","214",""
"1556","31.389956","172.168.1.44","10.10.10.38","UDP","214",""
"1557","31.410159","172.168.1.44","10.10.10.38","UDP","214",""
"1558","31.430319","172.168.1.44","10.10.10.38","UDP","214",""
"1559","31.450502","172.168.1.44","10.10.10.38","UDP","214",""
"1560","31.470669","172.168.1.44","10.10.10.38","UDP","214",""
"1561","31.490849","172.168.1.44","10.10.10.38","UDP","214",""
"1562","31.511004","172.168.1.44","10.10.10.38","UDP","214",""
"1563","31.531149","172.168.1.44","10.10.10.38","UDP","214",""
"1564","31.551278","172.168.1.44","10.10.10.38","UDP","214",""
"1565","31.571427","172.168.1.44","10.10.10.38","UDP","214",""
"1566","31.591618","172.168.1.44","10.10.10.38","UDP","214",""
"1567","31.611807","172.168.1.44","10.10.10.38","UDP","214",""
"1568","31.632042","172.168.1.44","10.10.10.38","UDP","214",""
"1569","31.652270","172.168.1.44","10.10.10.38","UDP","214",""
"1570","31.672458","172.168.1.44","10.10.10.38","UDP","214",""
"1571","31.692619","172.168.1.44","10.10.10.38","UDP","214",""
"1572","31.712787","172.168.1.44","10.10.10.38","UDP","214",""
"1573","31.732961","172.168.1.44","10.10.10.38","UDP","214",""
"1574","31.753149","172.168.1.44","10.10.10.38","UDP","214",""
"1575","31.773320","172.168.1.44","10.10.10.38","UDP","214",""
"1576","31.793534","172.168.1.44","10.10.10.38","UDP","214",""
"1577","31.813732","172.168.1.44","10.10.10.38","UDP","214",""
"1578","31.833920","172.168.1.44","10.10.10.38","UDP","214",""
"1579","31.854099","172.168.1.44","10.10.10.38","UDP","214",""
"1580","31.874263","172.168.1.44","10.10.10.38","UDP","214",""
"1581","31.894453","172.168.1.44","10.10.10.38","UDP","214",""
"1582","31.914623","172.168.1.44","10.10.10.38","UDP","214",""
"1583","31.934769","172.168.1.44","10.10.10.38","UDP","214",""
"1584","31.954940","172.168.1.44","10.10.10.38","UDP","214",""
"1585","31.975111","172.168.1.44","10.10.10.38","UDP","214",""
"1586","31.995302","172.168.1.44","10.10.10.38","UDP","214",""
"1587","32.015510","172.168.1.44","10.10.10.38","UDP","214",""
"1588","32.035657","172.168.1.44","10.10.10.38","UDP","214",""
"1589","32.055823","172.168.1.44","10.10.10.38","UDP","214",""
"1590","32.076025","172.168.1.44","10.10.10.38","UDP","214",""
"1591","32.096224","172.168.1.44","10.10.10.38","UDP","214",""
"1592","32.116408","172.168.1.44","10.10.10.38","UDP","214",""
"1593","32.136560","172.168.1.44","10.10.10.38","UDP","214",""
"1594","32.156753","172.168.1.44","10.10.10.38","UDP","214",""
"1595","32.176918","172.168.1.44","10.10.10.38","UDP","214",""
"1596","32.197084","172.168.1.44","10.10.10.38","UDP","214",""
"1597","32.217249","172.168.1.44","10.10.10.38","UDP","214",""
"1598","32.237417","172.168.1.44","10.10.10.38","UDP","214",""
"1599","32.257583","172.168.1.44","10.10.10.38","UDP","214",""
"1600","32.277727","172.168.1.44","10.10.10.38","UDP","214",""
"1601","32.297902","172.168.1.44","10.10.10.38","UDP","214",""
"1602","32.318089","172.168.1.44","10.10.10.38","UDP","214",""
"1603","32.338259","172.168.1.44","10.10.10.38","UDP","214",""
"1604","32.358424","172.168.1.44","10.10.10.38","UDP","214",""
"1605","32.378588","172.168.1.44","10.10.10.38","UDP","214",""
"1606","32.398766","172.168.1.44","10.10.10.38","UDP","214",""
"1607","32.418928","172.168.1.44","10.10.10.38","UDP","214",""
"1608","32.439079","172.168.1.44","10.10.10.38","UDP","214",""
"1609","32.459261","172.168.1.44","10.10.10.38","UDP","214",""
"1610","32.479430","172.168.1.44","10.10.10.38","UDP","214",""
"1611","32.499575","172.168.1.44","10.10.10.38","UDP","214",""
"1612","32.519746","172.168.1.44","10.10.10.38","UDP","214",""
"1613","32.539889","172.168.1.44","10.10.10.38","UDP","214",""
"1614","32.560053","172.168.1.44","10.10.10.38","UDP","214",""
"1615","32.580240","172.168.1.44","10.10.10.38","UDP","214",""
"1616","32.600417","172.168.1.44","10.10.10.38","UDP","214",""
"1617","32.620568","172.168.1.44","10.10.10.38","UDP","214",""
"1618","32.640740","172.168.1.44","10.10.10.38","UDP","214",""
"1619","32.660893","172.168.1.44","10.10.10.38","UDP","214",""
"1620","32.681064","172.168.1.44","10.10.10.38","UDP","214",""
"1621","32.701249","172.168.1.44","10.10.10.38","UDP","214",""
"1622","32.721428","172.168.1.44","10.10.10.38","UDP","214",""
"1623","32.741578","172.168.1.44","10.10.10.38","UDP","214",""
"1624","32.761799","172.168.1.44","10.10.10.38","UDP","214",""
"1625","32.781987","172.168.1.44","10.10.10.38","UDP","214",""
"1626","32.802130","172.168.1.44","10.10.10.38","UDP","214",""
"1627","32.822331","172.168.1.44","10.10.10.38","UDP","214",""
"1628","32.842511","172.168.1.44","10.10.10.38","UDP","214",""
"1629","32.862661","172.168.1.44","10.10.10.38","UDP","214",""
"1630","32.882921","172.168.1.44","10.10.10.38","UDP","214",""
"1631","32.903064","172.168.1.44","10.10.10.38","UDP","214",""
"1632","32.923233","172.168.1.44","10.10.10.38","UDP","214",""
"1633","32.943413","172.168.1.44","10.10.10.38","UDP","214",""
"1634","32.963511","172.168.1.44","10.10.10.38","UDP","214",""
"1635","32.983697","172.168.1.44","10.10.10.38","UDP","214",""
"1636","33.003875","172.168.1.44","10.10.10.38","UDP","214",""
"1637","33.024042","172.168.1.44","10.10.10.38","UDP","214",""
"1638","33.044222","172.168.1.44","10.10.10.38","UDP","214",""
"1639","33.064417","172.168.1.44","10.10.10.38","UDP","214",""
"1640","33.084588","172.168.1.44","10.10.10.38","UDP","214",""
"1641","33.104768","172.168.1.44","10.10.10.38","UDP","214",""
"1642","33.124932","172.168.1.44","10.10.10.38","UDP","214",""
"1643","33.145109","172.168.1.44","10.10.10.38","UDP","214",""
"1644","33.165292","172.168.1.44","10.10.10.38","UDP","214",""
"1645","33.185508","172.168.1.44","10.10.10.38","UDP","214",""
"1646","33.205705","172.168.1.44","10.10.10.38","UDP","214",""
"1647","33.225875","172.168.1.44","10.10.10.38","UDP","214",""
"1648","33.246055","172.168.1.44","10.10.10.38","UDP","214",""
"1649","33.266222","172.168.1.44","10.10.10.38","UDP","214",""
"1650","33.286392","172.168.1.44","10.10.10.38","UDP","214",""
"1651","33.306560","172.168.1.44","10.10.10.38","UDP","214",""
"1652","33.326738","172.168.1.44","10.10.10.38","UDP","214",""
"1653","33.346939","172.168.1.44","10.10.10.38","UDP","214",""
"1654","33.367091","172.168.1.44","10.10.10.38","UDP","214",""
"1655","33.387269","172.168.1.44","10.10.10.38","UDP","214",""
"1656","33.407500","172.168.1.44","10.10.10.38","UDP","214",""
"1657","33.427672","172.168.1.44","10.10.10.38","UDP","214",""
"1658","33.447850","172.168.1.44","10.10.10.38","UDP","214",""
"1659","33.468043","172.168.1.44","10.10.10.38","UDP","214",""
"1660","33.488214","172.168.1.44","10.10.10.38","UDP","214",""
"1661","33.508363","172.168.1.44","10.10.10.38","UDP","214",""
"1662","33.528523","172.168.1.44","10.10.10.38","UDP","214",""
"1663","33.548698","172.168.1.44","10.10.10.38","UDP","214",""
"1664","33.568889","172.168.1.44","10.10.10.38","UDP","214",""
"1665","33.589128","172.168.1.44","10.10.10.38","UDP","214",""
"1666","33.609299","172.168.1.44","10.10.10.38","UDP","214",""
"1667","33.629460","172.168.1.44","10.10.10.38","UDP","214",""
"1668","33.649622","172.168.1.44","10.10.10.38","UDP","214",""
"1669","33.669793","172.168.1.44","10.10.10.38","UDP","214",""
"1670","33.689966","172.168.1.44","10.10.10.38","UDP","214",""
"1671","33.710175","172.168.1.44","10.10.10.38","UDP","214",""
"1672","33.730392","172.168.1.44","10.10.10.38","UDP","214",""
"1673","33.750562","172.168.1.44","10.10.10.38","UDP","214",""
"1674","33.770738","172.168.1.44","10.10.10.38","UDP","214",""
"1675","33.790947","172.168.1.44","10.10.10.38","UDP","214",""
"1676","33.811113","172.168.1.44","10.10.10.38","UDP","214",""
"1677","33.831293","172.168.1.44","10.10.10.38","UDP","214",""
"1678","33.851496","172.168.1.44","10.10.10.38","UDP","214",""
"1679","33.871672","172.168.1.44","10.10.10.38","UDP","214",""
"1680","33.891861","172.168.1.44","10.10.10.38","UDP","214",""
"1681","33.912064","172.168.1.44","10.10.10.38","UDP","214",""
"1682","33.932230","172.168.1.44","10.10.10.38","UDP","214",""
"1683","33.952457","172.168.1.44","10.10.10.38","UDP","214",""
"1684","33.972646","172.168.1.44","10.10.10.38","UDP","214",""
"1685","33.992831","172.168.1.44","10.10.10.38","UDP","214",""
"1686","34.013014","172.168.1.44","10.10.10.38","UDP","214",""
"1687","34.033158","172.168.1.44","10.10.10.38","UDP","214",""
"1688","34.053338","172.168.1.44","10.10.10.38","UDP","214",""
