"No.","Time","Source","Destination","Protocol","Length","Info"
"2690","54.275913","172.168.1.44","10.10.10.22","UDP","214",""
"2691","54.296068","172.168.1.44","10.10.10.22","UDP","214",""
"2692","54.316258","172.168.1.44","10.10.10.22","UDP","214",""
"2693","54.336412","172.168.1.44","10.10.10.22","UDP","214",""
"2694","54.356582","172.168.1.44","10.10.10.22","UDP","214",""
"2695","54.376771","172.168.1.44","10.10.10.22","UDP","214",""
"2696","54.396987","172.168.1.44","10.10.10.22","UDP","214",""
"2697","54.417175","172.168.1.44","10.10.10.22","UDP","214",""
"2698","54.437353","172.168.1.44","10.10.10.22","UDP","214",""
"2699","54.457517","172.168.1.44","10.10.10.22","UDP","214",""
"2700","54.477688","172.168.1.44","10.10.10.22","UDP","214",""
"2701","54.497865","172.168.1.44","10.10.10.22","UDP","214",""
"2702","54.518048","172.168.1.44","10.10.10.22","UDP","214",""
"2703","54.538215","172.168.1.44","10.10.10.22","UDP","214",""
"2704","54.558362","172.168.1.44","10.10.10.22","UDP","214",""
"2705","54.578540","172.168.1.44","10.10.10.22","UDP","214",""
"2706","54.598704","172.168.1.44","10.10.10.22","UDP","214",""
"2707","54.618884","172.168.1.44","10.10.10.22","UDP","214",""
"2708","54.639075","172.168.1.44","10.10.10.22","UDP","214",""
"2709","54.659247","172.168.1.44","10.10.10.22","UDP","214",""
"2710","54.679423","172.168.1.44","10.10.10.22","UDP","214",""
"2711","54.699608","172.168.1.44","10.10.10.22","UDP","214",""
"2712","54.719788","172.168.1.44","10.10.10.22","UDP","214",""
"2713","54.739957","172.168.1.44","10.10.10.22","UDP","214",""
"2714","54.760104","172.168.1.44","10.10.10.22","UDP","214",""
"2715","54.780268","172.168.1.44","10.10.10.22","UDP","214",""
"2716","54.800434","172.168.1.44","10.10.10.22","UDP","214",""
"2717","54.820648","172.168.1.44","10.10.10.22","UDP","214",""
"2718","54.840808","172.168.1.44","10.10.10.22","UDP","214",""
"2719","54.861002","172.168.1.44","10.10.10.22","UDP","214",""
"2720","54.881150","172.168.1.44","10.10.10.22","UDP","214",""
"2721","54.901335","172.168.1.44","10.10.10.22","UDP","214",""
"2722","54.921512","172.168.1.44","10.10.10.22","UDP","214",""
"2723","54.941691","172.168.1.44","10.10.10.22","UDP","214",""
"2724","54.961894","172.168.1.44","10.10.10.22","UDP","214",""
"2725","54.982076","172.168.1.44","10.10.10.22","UDP","214",""
"2726","55.002244","172.168.1.44","10.10.10.22","UDP","214",""
"2727","55.022412","172.168.1.44","10.10.10.22","UDP","214",""
"2728","55.042600","172.168.1.44","10.10.10.22","UDP","214",""
"2729","55.062776","172.168.1.44","10.10.10.22","UDP","214",""
"2730","55.082996","172.168.1.44","10.10.10.22","UDP","214",""
"2731","55.103167","172.168.1.44","10.10.10.22","UDP","214",""
"2732","55.123342","172.168.1.44","10.10.10.22","UDP","214",""
"2733","55.143534","172.168.1.44","10.10.10.22","UDP","214",""
"2734","55.163717","172.168.1.44","10.10.10.22","UDP","214",""
"2735","55.183906","172.168.1.44","10.10.10.22","UDP","214",""
"2736","55.204088","172.168.1.44","10.10.10.22","UDP","214",""
"2737","55.224269","172.168.1.44","10.10.10.22","UDP","214",""
"2738","55.244482","172.168.1.44","10.10.10.22","UDP","214",""
"2739","55.264669","172.168.1.44","10.10.10.22","UDP","214",""
"2740","55.284897","172.168.1.44","10.10.10.22","UDP","214",""
"2741","55.305114","172.168.1.44","10.10.10.22","UDP","214",""
"2742","55.325324","172.168.1.44","10.10.10.22","UDP","214",""
"2743","55.345502","172.168.1.44","10.10.10.22","UDP","214",""
"2744","55.365717","172.168.1.44","10.10.10.22","UDP","214",""
"2745","55.385872","172.168.1.44","10.10.10.22","UDP","214",""
"2746","55.406024","172.168.1.44","10.10.10.22","UDP","214",""
"2747","55.426208","172.168.1.44","10.10.10.22","UDP","214",""
"2748","55.446384","172.168.1.44","10.10.10.22","UDP","214",""
"2749","55.466614","172.168.1.44","10.10.10.22","UDP","214",""
"2750","55.486762","172.168.1.44","10.10.10.22","UDP","214",""
"2751","55.506912","172.168.1.44","10.10.10.22","UDP","214",""
"2752","55.527092","172.168.1.44","10.10.10.22","UDP","214",""
"2753","55.547305","172.168.1.44","10.10.10.22","UDP","214",""
"2754","55.567453","172.168.1.44","10.10.10.22","UDP","214",""
"2755","55.587608","172.168.1.44","10.10.10.22","UDP","214",""
"2756","55.607781","172.168.1.44","10.10.10.22","UDP","214",""
"2757","55.627952","172.168.1.44","10.10.10.22","UDP","214",""
"2758","55.648101","172.168.1.44","10.10.10.22","UDP","214",""
"2759","55.668260","172.168.1.44","10.10.10.22","UDP","214",""
"2760","55.688431","172.168.1.44","10.10.10.22","UDP","214",""
"2761","55.708627","172.168.1.44","10.10.10.22","UDP","214",""
"2762","55.728799","172.168.1.44","10.10.10.22","UDP","214",""
"2763","55.749010","172.168.1.44","10.10.10.22","UDP","214",""
"2764","55.769170","172.168.1.44","10.10.10.22","UDP","214",""
"2765","55.789403","172.168.1.44","10.10.10.22","UDP","214",""
"2766","55.809574","172.168.1.44","10.10.10.22","UDP","214",""
"2767","55.829743","172.168.1.44","10.10.10.22","UDP","214",""
"2768","55.849953","172.168.1.44","10.10.10.22","UDP","214",""
"2769","55.870147","172.168.1.44","10.10.10.22","UDP","214",""
"2770","55.890314","172.168.1.44","10.10.10.22","UDP","214",""
"2771","55.910494","172.168.1.44","10.10.10.22","UDP","214",""
"2772","55.930660","172.168.1.44","10.10.10.22","UDP","214",""
"2773","55.950841","172.168.1.44","10.10.10.22","UDP","214",""
"2774","55.971006","172.168.1.44","10.10.10.22","UDP","214",""
"2775","55.991186","172.168.1.44","10.10.10.22","UDP","214",""
"2776","56.011361","172.168.1.44","10.10.10.22","UDP","214",""
"2777","56.031564","172.168.1.44","10.10.10.22","UDP","214",""
"2778","56.051720","172.168.1.44","10.10.10.22","UDP","214",""
"2779","56.071868","172.168.1.44","10.10.10.22","UDP","214",""
"2780","56.092037","172.168.1.44","10.10.10.22","UDP","214",""
"2781","56.112156","172.168.1.44","10.10.10.22","UDP","214",""
"2782","56.132326","172.168.1.44","10.10.10.22","UDP","214",""
"2783","56.152494","172.168.1.44","10.10.10.22","UDP","214",""
"2784","56.172669","172.168.1.44","10.10.10.22","UDP","214",""
"2785","56.192821","172.168.1.44","10.10.10.22","UDP","214",""
"2786","56.212996","172.168.1.44","10.10.10.22","UDP","214",""
"2787","56.233151","172.168.1.44","10.10.10.22","UDP","214",""
"2788","56.254905","172.168.1.44","10.10.10.22","UDP","214",""
"2789","56.275113","172.168.1.44","10.10.10.22","UDP","214",""
"2790","56.295332","172.168.1.44","10.10.10.22","UDP","214",""
"2791","56.315532","172.168.1.44","10.10.10.22","UDP","214",""
"2792","56.335707","172.168.1.44","10.10.10.22","UDP","214",""
"2793","56.355878","172.168.1.44","10.10.10.22","UDP","214",""
"2794","56.376026","172.168.1.44","10.10.10.22","UDP","214",""
"2795","56.396179","172.168.1.44","10.10.10.22","UDP","214",""
"2796","56.416347","172.168.1.44","10.10.10.22","UDP","214",""
"2797","56.436543","172.168.1.44","10.10.10.22","UDP","214",""
"2798","56.456739","172.168.1.44","10.10.10.22","UDP","214",""
"2799","56.476920","172.168.1.44","10.10.10.22","UDP","214",""
"2800","56.497091","172.168.1.44","10.10.10.22","UDP","214",""
"2801","56.517265","172.168.1.44","10.10.10.22","UDP","214",""
"2802","56.537429","172.168.1.44","10.10.10.22","UDP","214",""
"2803","56.557600","172.168.1.44","10.10.10.22","UDP","214",""
"2804","56.577769","172.168.1.44","10.10.10.22","UDP","214",""
"2805","56.597943","172.168.1.44","10.10.10.22","UDP","214",""
"2806","56.618145","172.168.1.44","10.10.10.22","UDP","214",""
"2807","56.638315","172.168.1.44","10.10.10.22","UDP","214",""
"2808","56.658501","172.168.1.44","10.10.10.22","UDP","214",""
"2809","56.678673","172.168.1.44","10.10.10.22","UDP","214",""
"2810","56.698836","172.168.1.44","10.10.10.22","UDP","214",""
"2811","56.718996","172.168.1.44","10.10.10.22","UDP","214",""
"2812","56.739166","172.168.1.44","10.10.10.22","UDP","214",""
"2813","56.759346","172.168.1.44","10.10.10.22","UDP","214",""
"2814","56.779532","172.168.1.44","10.10.10.22","UDP","214",""
"2815","56.799714","172.168.1.44","10.10.10.22","UDP","214",""
"2816","56.819916","172.168.1.44","10.10.10.22","UDP","214",""
"2817","56.840097","172.168.1.44","10.10.10.22","UDP","214",""
"2818","56.860269","172.168.1.44","10.10.10.22","UDP","214",""
"2819","56.880460","172.168.1.44","10.10.10.22","UDP","214",""
"2820","56.900621","172.168.1.44","10.10.10.22","UDP","214",""
"2821","56.920786","172.168.1.44","10.10.10.22","UDP","214",""
"2822","56.940970","172.168.1.44","10.10.10.22","UDP","214",""
"2823","56.961162","172.168.1.44","10.10.10.22","UDP","214",""
"2824","56.981361","172.168.1.44","10.10.10.22","UDP","214",""
"2825","57.001572","172.168.1.44","10.10.10.22","UDP","214",""
"2826","57.021778","172.168.1.44","10.10.10.22","UDP","214",""
"2827","57.041957","172.168.1.44","10.10.10.22","UDP","214",""
"2828","57.062127","172.168.1.44","10.10.10.22","UDP","214",""
"2829","57.082268","172.168.1.44","10.10.10.22","UDP","214",""
"2830","57.102437","172.168.1.44","10.10.10.22","UDP","214",""
"2831","57.122606","172.168.1.44","10.10.10.22","UDP","214",""
"2832","57.142796","172.168.1.44","10.10.10.22","UDP","214",""
"2833","57.162973","172.168.1.44","10.10.10.22","UDP","214",""
"2834","57.183142","172.168.1.44","10.10.10.22","UDP","214",""
"2835","57.203309","172.168.1.44","10.10.10.22","UDP","214",""
"2836","57.223497","172.168.1.44","10.10.10.22","UDP","214",""
"2837","57.243662","172.168.1.44","10.10.10.22","UDP","214",""
"2838","57.263828","172.168.1.44","10.10.10.22","UDP","214",""
"2839","57.284015","172.168.1.44","10.10.10.22","UDP","214",""
"2840","57.304210","172.168.1.44","10.10.10.22","UDP","214",""
"2841","57.324414","172.168.1.44","10.10.10.22","UDP","214",""
"2842","57.344597","172.168.1.44","10.10.10.22","UDP","214",""
"2843","57.364764","172.168.1.44","10.10.10.22","UDP","214",""
"2844","57.384916","172.168.1.44","10.10.10.22","UDP","214",""
"2845","57.405120","172.168.1.44","10.10.10.22","UDP","214",""
"2846","57.425294","172.168.1.44","10.10.10.22","UDP","214",""
"2847","57.445481","172.168.1.44","10.10.10.22","UDP","214",""
"2848","57.465701","172.168.1.44","10.10.10.22","UDP","214",""
"2849","57.485953","172.168.1.44","10.10.10.22","UDP","214",""
"2850","57.506153","172.168.1.44","10.10.10.22","UDP","214",""
"2851","57.526348","172.168.1.44","10.10.10.22","UDP","214",""
"2852","57.546533","172.168.1.44","10.10.10.22","UDP","214",""
"2853","57.566747","172.168.1.44","10.10.10.22","UDP","214",""
"2854","57.586965","172.168.1.44","10.10.10.22","UDP","214",""
"2855","57.607169","172.168.1.44","10.10.10.22","UDP","214",""
"2856","57.627396","172.168.1.44","10.10.10.22","UDP","214",""
"2857","57.647615","172.168.1.44","10.10.10.22","UDP","214",""
"2858","57.667825","172.168.1.44","10.10.10.22","UDP","214",""
"2859","57.688034","172.168.1.44","10.10.10.22","UDP","214",""
"2860","57.708266","172.168.1.44","10.10.10.22","UDP","214",""
"2861","57.728488","172.168.1.44","10.10.10.22","UDP","214",""
"2862","57.748705","172.168.1.44","10.10.10.22","UDP","214",""
"2863","57.768910","172.168.1.44","10.10.10.22","UDP","214",""
"2864","57.789134","172.168.1.44","10.10.10.22","UDP","214",""
"2865","57.809337","172.168.1.44","10.10.10.22","UDP","214",""
"2866","57.829550","172.168.1.44","10.10.10.22","UDP","214",""
"2867","57.849728","172.168.1.44","10.10.10.22","UDP","214",""
"2868","57.869908","172.168.1.44","10.10.10.22","UDP","214",""
"2869","57.890091","172.168.1.44","10.10.10.22","UDP","214",""
"2870","57.910256","172.168.1.44","10.10.10.22","UDP","214",""
"2871","57.930441","172.168.1.44","10.10.10.22","UDP","214",""
"2872","57.950613","172.168.1.44","10.10.10.22","UDP","214",""
"2873","57.970785","172.168.1.44","10.10.10.22","UDP","214",""
"2874","57.990965","172.168.1.44","10.10.10.22","UDP","214",""
"2875","58.011132","172.168.1.44","10.10.10.22","UDP","214",""
"2876","58.031306","172.168.1.44","10.10.10.22","UDP","214",""
"2877","58.051505","172.168.1.44","10.10.10.22","UDP","214",""
"2878","58.071666","172.168.1.44","10.10.10.22","UDP","214",""
"2879","58.091853","172.168.1.44","10.10.10.22","UDP","214",""
"2880","58.112050","172.168.1.44","10.10.10.22","UDP","214",""
"2881","58.132273","172.168.1.44","10.10.10.22","UDP","214",""
"2882","58.152496","172.168.1.44","10.10.10.22","UDP","214",""
"2883","58.172726","172.168.1.44","10.10.10.22","UDP","214",""
"2884","58.192929","172.168.1.44","10.10.10.22","UDP","214",""
"2885","58.213134","172.168.1.44","10.10.10.22","UDP","214",""
"2886","58.233353","172.168.1.44","10.10.10.22","UDP","214",""
"2887","58.253568","172.168.1.44","10.10.10.22","UDP","214",""
"2888","58.273772","172.168.1.44","10.10.10.22","UDP","214",""
"2889","58.293940","172.168.1.44","10.10.10.22","UDP","214",""
"2890","58.314134","172.168.1.44","10.10.10.22","UDP","214",""
"2891","58.334316","172.168.1.44","10.10.10.22","UDP","214",""
"2892","58.354521","172.168.1.44","10.10.10.22","UDP","214",""
"2893","58.374676","172.168.1.44","10.10.10.22","UDP","214",""
"2894","58.394874","172.168.1.44","10.10.10.22","UDP","214",""
"2895","58.415064","172.168.1.44","10.10.10.22","UDP","214",""
"2896","58.435239","172.168.1.44","10.10.10.22","UDP","214",""
"2897","58.455434","172.168.1.44","10.10.10.22","UDP","214",""
"2898","58.475634","172.168.1.44","10.10.10.22","UDP","214",""
"2899","58.495821","172.168.1.44","10.10.10.22","UDP","214",""
"2900","58.516024","172.168.1.44","10.10.10.22","UDP","214",""
"2901","58.536202","172.168.1.44","10.10.10.22","UDP","214",""
"2902","58.556421","172.168.1.44","10.10.10.22","UDP","214",""
"2903","58.576628","172.168.1.44","10.10.10.22","UDP","214",""
"2904","58.596800","172.168.1.44","10.10.10.22","UDP","214",""
"2905","58.616971","172.168.1.44","10.10.10.22","UDP","214",""
"2906","58.637146","172.168.1.44","10.10.10.22","UDP","214",""
"2907","58.657350","172.168.1.44","10.10.10.22","UDP","214",""
"2908","58.677501","172.168.1.44","10.10.10.22","UDP","214",""
"2909","58.697695","172.168.1.44","10.10.10.22","UDP","214",""
"2910","58.717846","172.168.1.44","10.10.10.22","UDP","214",""
"2911","58.738040","172.168.1.44","10.10.10.22","UDP","214",""
"2912","58.758207","172.168.1.44","10.10.10.22","UDP","214",""
"2913","58.778391","172.168.1.44","10.10.10.22","UDP","214",""
"2914","58.798544","172.168.1.44","10.10.10.22","UDP","214",""
"2915","58.818737","172.168.1.44","10.10.10.22","UDP","214",""
"2916","58.838908","172.168.1.44","10.10.10.22","UDP","214",""
"2917","58.859080","172.168.1.44","10.10.10.22","UDP","214",""
"2918","58.879260","172.168.1.44","10.10.10.22","UDP","214",""
"2919","58.899413","172.168.1.44","10.10.10.22","UDP","214",""
"2920","58.919585","172.168.1.44","10.10.10.22","UDP","214",""
"2921","58.939775","172.168.1.44","10.10.10.22","UDP","214",""
"2922","58.960002","172.168.1.44","10.10.10.22","UDP","214",""
"2923","58.980177","172.168.1.44","10.10.10.22","UDP","214",""
"2924","59.000362","172.168.1.44","10.10.10.22","UDP","214",""
"2925","59.020565","172.168.1.44","10.10.10.22","UDP","214",""
"2926","59.040747","172.168.1.44","10.10.10.22","UDP","214",""
"2927","59.060961","172.168.1.44","10.10.10.22","UDP","214",""
"2928","59.081158","172.168.1.44","10.10.10.22","UDP","214",""
"2929","59.101331","172.168.1.44","10.10.10.22","UDP","214",""
"2930","59.121487","172.168.1.44","10.10.10.22","UDP","214",""
"2931","59.141664","172.168.1.44","10.10.10.22","UDP","214",""
"2932","59.161848","172.168.1.44","10.10.10.22","UDP","214",""
"2933","59.182044","172.168.1.44","10.10.10.22","UDP","214",""
"2934","59.202255","172.168.1.44","10.10.10.22","UDP","214",""
"2935","59.222439","172.168.1.44","10.10.10.22","UDP","214",""
"2936","59.242643","172.168.1.44","10.10.10.22","UDP","214",""
"2937","59.262858","172.168.1.44","10.10.10.22","UDP","214",""
"2938","59.283063","172.168.1.44","10.10.10.22","UDP","214",""
"2939","59.303237","172.168.1.44","10.10.10.22","UDP","214",""
"2940","59.323405","172.168.1.44","10.10.10.22","UDP","214",""
"2941","59.343583","172.168.1.44","10.10.10.22","UDP","214",""
"2942","59.363744","172.168.1.44","10.10.10.22","UDP","214",""
"2943","59.383895","172.168.1.44","10.10.10.22","UDP","214",""
"2944","59.404071","172.168.1.44","10.10.10.22","UDP","214",""
"2945","59.424219","172.168.1.44","10.10.10.22","UDP","214",""
"2946","59.444398","172.168.1.44","10.10.10.22","UDP","214",""
"2947","59.464585","172.168.1.44","10.10.10.22","UDP","214",""
"2948","59.484761","172.168.1.44","10.10.10.22","UDP","214",""
"2949","59.504936","172.168.1.44","10.10.10.22","UDP","214",""
"2950","59.525110","172.168.1.44","10.10.10.22","UDP","214",""
"2951","59.545338","172.168.1.44","10.10.10.22","UDP","214",""
"2952","59.565524","172.168.1.44","10.10.10.22","UDP","214",""
"2953","59.585709","172.168.1.44","10.10.10.22","UDP","214",""
"2954","59.605883","172.168.1.44","10.10.10.22","UDP","214",""
"2955","59.626062","172.168.1.44","10.10.10.22","UDP","214",""
"2956","59.646243","172.168.1.44","10.10.10.22","UDP","214",""
"2957","59.666454","172.168.1.44","10.10.10.22","UDP","214",""
"2958","59.686638","172.168.1.44","10.10.10.22","UDP","214",""
"2959","59.706815","172.168.1.44","10.10.10.22","UDP","214",""
"2960","59.727028","172.168.1.44","10.10.10.22","UDP","214",""
"2961","59.747269","172.168.1.44","10.10.10.22","UDP","214",""
"2962","59.767451","172.168.1.44","10.10.10.22","UDP","214",""
"2963","59.787674","172.168.1.44","10.10.10.22","UDP","214",""
"2964","59.807871","172.168.1.44","10.10.10.22","UDP","214",""
"2965","59.828041","172.168.1.44","10.10.10.22","UDP","214",""
"2966","59.848195","172.168.1.44","10.10.10.22","UDP","214",""
"2967","59.868374","172.168.1.44","10.10.10.22","UDP","214",""
"2968","59.888548","172.168.1.44","10.10.10.22","UDP","214",""
"2969","59.908729","172.168.1.44","10.10.10.22","UDP","214",""
"2970","59.928930","172.168.1.44","10.10.10.22","UDP","214",""
"2971","59.949126","172.168.1.44","10.10.10.22","UDP","214",""
"2972","59.969330","172.168.1.44","10.10.10.22","UDP","214",""
"2973","59.989544","172.168.1.44","10.10.10.22","UDP","214",""
"2974","60.009749","172.168.1.44","10.10.10.22","UDP","214",""
"2975","60.029902","172.168.1.44","10.10.10.22","UDP","214",""
"2976","60.050098","172.168.1.44","10.10.10.22","UDP","214",""
"2977","60.070294","172.168.1.44","10.10.10.22","UDP","214",""
"2978","60.090513","172.168.1.44","10.10.10.22","UDP","214",""
"2979","60.110726","172.168.1.44","10.10.10.22","UDP","214",""
"2980","60.130925","172.168.1.44","10.10.10.22","UDP","214",""
"2981","60.151112","172.168.1.44","10.10.10.22","UDP","214",""
"2982","60.171282","172.168.1.44","10.10.10.22","UDP","214",""
"2983","60.191447","172.168.1.44","10.10.10.22","UDP","214",""
"2984","60.211625","172.168.1.44","10.10.10.22","UDP","214",""
"2985","60.231799","172.168.1.44","10.10.10.22","UDP","214",""
"2986","60.251978","172.168.1.44","10.10.10.22","UDP","214",""
"2987","60.272156","172.168.1.44","10.10.10.22","UDP","214",""
"2988","60.292329","172.168.1.44","10.10.10.22","UDP","214",""
"2989","60.312499","172.168.1.44","10.10.10.22","UDP","214",""
"2990","60.332695","172.168.1.44","10.10.10.22","UDP","214",""
"2991","60.352865","172.168.1.44","10.10.10.22","UDP","214",""
"2992","60.373042","172.168.1.44","10.10.10.22","UDP","214",""
"2993","60.393222","172.168.1.44","10.10.10.22","UDP","214",""
"2994","60.413401","172.168.1.44","10.10.10.22","UDP","214",""
"2995","60.433576","172.168.1.44","10.10.10.22","UDP","214",""
"2996","60.453728","172.168.1.44","10.10.10.22","UDP","214",""
"2997","60.473922","172.168.1.44","10.10.10.22","UDP","214",""
"2998","60.494112","172.168.1.44","10.10.10.22","UDP","214",""
"2999","60.514262","172.168.1.44","10.10.10.22","UDP","214",""
"3000","60.534425","172.168.1.44","10.10.10.22","UDP","214",""
"3001","60.554577","172.168.1.44","10.10.10.22","UDP","214",""
"3002","60.574748","172.168.1.44","10.10.10.22","UDP","214",""
"3003","60.594914","172.168.1.44","10.10.10.22","UDP","214",""
"3004","60.615107","172.168.1.44","10.10.10.22","UDP","214",""
"3005","60.635303","172.168.1.44","10.10.10.22","UDP","214",""
"3006","60.655500","172.168.1.44","10.10.10.22","UDP","214",""
"3007","60.675718","172.168.1.44","10.10.10.22","UDP","214",""
"3008","60.695887","172.168.1.44","10.10.10.22","UDP","214",""
"3009","60.716082","172.168.1.44","10.10.10.22","UDP","214",""
"3010","60.736276","172.168.1.44","10.10.10.22","UDP","214",""
"3011","60.756468","172.168.1.44","10.10.10.22","UDP","214",""
"3012","60.776683","172.168.1.44","10.10.10.22","UDP","214",""
"3013","60.796880","172.168.1.44","10.10.10.22","UDP","214",""
"3014","60.817056","172.168.1.44","10.10.10.22","UDP","214",""
"3015","60.837220","172.168.1.44","10.10.10.22","UDP","214",""
"3016","60.857372","172.168.1.44","10.10.10.22","UDP","214",""
"3017","60.877552","172.168.1.44","10.10.10.22","UDP","214",""
"3018","60.897703","172.168.1.44","10.10.10.22","UDP","214",""
"3019","60.917872","172.168.1.44","10.10.10.22","UDP","214",""
"3020","60.938038","172.168.1.44","10.10.10.22","UDP","214",""
"3021","60.958199","172.168.1.44","10.10.10.22","UDP","214",""
"3022","60.978363","172.168.1.44","10.10.10.22","UDP","214",""
"3023","60.998528","172.168.1.44","10.10.10.22","UDP","214",""
"3024","61.018702","172.168.1.44","10.10.10.22","UDP","214",""
"3025","61.038845","172.168.1.44","10.10.10.22","UDP","214",""
"3026","61.059056","172.168.1.44","10.10.10.22","UDP","214",""
"3027","61.079267","172.168.1.44","10.10.10.22","UDP","214",""
"3028","61.099458","172.168.1.44","10.10.10.22","UDP","214",""
"3029","61.119650","172.168.1.44","10.10.10.22","UDP","214",""
"3030","61.139826","172.168.1.44","10.10.10.22","UDP","214",""
"3031","61.160036","172.168.1.44","10.10.10.22","UDP","214",""
"3032","61.180244","172.168.1.44","10.10.10.22","UDP","214",""
"3033","61.200442","172.168.1.44","10.10.10.22","UDP","214",""
"3034","61.220622","172.168.1.44","10.10.10.22","UDP","214",""
"3035","61.240770","172.168.1.44","10.10.10.22","UDP","214",""
"3036","61.260958","172.168.1.44","10.10.10.22","UDP","214",""
"3037","61.281133","172.168.1.44","10.10.10.22","UDP","214",""
"3038","61.301337","172.168.1.44","10.10.10.22","UDP","214",""
"3039","61.321513","172.168.1.44","10.10.10.22","UDP","214",""
"3040","61.341705","172.168.1.44","10.10.10.22","UDP","214",""
"3041","61.361888","172.168.1.44","10.10.10.22","UDP","214",""
"3042","61.382067","172.168.1.44","10.10.10.22","UDP","214",""
"3043","61.402226","172.168.1.44","10.10.10.22","UDP","214",""
"3044","61.422393","172.168.1.44","10.10.10.22","UDP","214",""
"3045","61.442544","172.168.1.44","10.10.10.22","UDP","214",""
"3046","61.462711","172.168.1.44","10.10.10.22","UDP","214",""
"3047","61.482894","172.168.1.44","10.10.10.22","UDP","214",""
"3048","61.503094","172.168.1.44","10.10.10.22","UDP","214",""
"3049","61.523271","172.168.1.44","10.10.10.22","UDP","214",""
"3050","61.543440","172.168.1.44","10.10.10.22","UDP","214",""
"3051","61.563621","172.168.1.44","10.10.10.22","UDP","214",""
"3052","61.583778","172.168.1.44","10.10.10.22","UDP","214",""
"3053","61.603924","172.168.1.44","10.10.10.22","UDP","214",""
"3054","61.624100","172.168.1.44","10.10.10.22","UDP","214",""
"3055","61.644251","172.168.1.44","10.10.10.22","UDP","214",""
"3056","61.664411","172.168.1.44","10.10.10.22","UDP","214",""
"3057","61.684599","172.168.1.44","10.10.10.22","UDP","214",""
"3058","61.704765","172.168.1.44","10.10.10.22","UDP","214",""
"3059","61.724911","172.168.1.44","10.10.10.22","UDP","214",""
"3060","61.745089","172.168.1.44","10.10.10.22","UDP","214",""
"3061","61.765266","172.168.1.44","10.10.10.22","UDP","214",""
"3062","61.785474","172.168.1.44","10.10.10.22","UDP","214",""
"3063","61.805663","172.168.1.44","10.10.10.22","UDP","214",""
"3064","61.825897","172.168.1.44","10.10.10.22","UDP","214",""
"3065","61.846129","172.168.1.44","10.10.10.22","UDP","214",""
"3066","61.866344","172.168.1.44","10.10.10.22","UDP","214",""
"3067","61.886545","172.168.1.44","10.10.10.22","UDP","214",""
"3068","61.906724","172.168.1.44","10.10.10.22","UDP","214",""
"3069","61.926892","172.168.1.44","10.10.10.22","UDP","214",""
"3070","61.947068","172.168.1.44","10.10.10.22","UDP","214",""
"3071","61.967220","172.168.1.44","10.10.10.22","UDP","214",""
"3072","61.987377","172.168.1.44","10.10.10.22","UDP","214",""
"3073","62.007539","172.168.1.44","10.10.10.22","UDP","214",""
"3074","62.027703","172.168.1.44","10.10.10.22","UDP","214",""
"3075","62.047870","172.168.1.44","10.10.10.22","UDP","214",""
"3076","62.068040","172.168.1.44","10.10.10.22","UDP","214",""
"3077","62.088222","172.168.1.44","10.10.10.22","UDP","214",""
"3078","62.108398","172.168.1.44","10.10.10.22","UDP","214",""
"3079","62.128571","172.168.1.44","10.10.10.22","UDP","214",""
"3080","62.148756","172.168.1.44","10.10.10.22","UDP","214",""
"3081","62.168922","172.168.1.44","10.10.10.22","UDP","214",""
"3082","62.189083","172.168.1.44","10.10.10.22","UDP","214",""
"3083","62.209254","172.168.1.44","10.10.10.22","UDP","214",""
"3084","62.229400","172.168.1.44","10.10.10.22","UDP","214",""
"3085","62.249547","172.168.1.44","10.10.10.22","UDP","214",""
"3086","62.269741","172.168.1.44","10.10.10.22","UDP","214",""
"3087","62.289929","172.168.1.44","10.10.10.22","UDP","214",""
"3088","62.310135","172.168.1.44","10.10.10.22","UDP","214",""
"3089","62.330316","172.168.1.44","10.10.10.22","UDP","214",""
"3090","62.350500","172.168.1.44","10.10.10.22","UDP","214",""
"3091","62.370711","172.168.1.44","10.10.10.22","UDP","214",""
"3092","62.390888","172.168.1.44","10.10.10.22","UDP","214",""
"3093","62.411082","172.168.1.44","10.10.10.22","UDP","214",""
"3094","62.431264","172.168.1.44","10.10.10.22","UDP","214",""
"3095","62.451448","172.168.1.44","10.10.10.22","UDP","214",""
"3096","62.471624","172.168.1.44","10.10.10.22","UDP","214",""
"3097","62.491799","172.168.1.44","10.10.10.22","UDP","214",""
"3098","62.511972","172.168.1.44","10.10.10.22","UDP","214",""
"3099","62.532127","172.168.1.44","10.10.10.22","UDP","214",""
"3100","62.552320","172.168.1.44","10.10.10.22","UDP","214",""
"3101","62.572487","172.168.1.44","10.10.10.22","UDP","214",""
"3102","62.592673","172.168.1.44","10.10.10.22","UDP","214",""
"3103","62.612857","172.168.1.44","10.10.10.22","UDP","214",""
"3104","62.633037","172.168.1.44","10.10.10.22","UDP","214",""
"3105","62.653226","172.168.1.44","10.10.10.22","UDP","214",""
"3106","62.673437","172.168.1.44","10.10.10.22","UDP","214",""
"3107","62.693617","172.168.1.44","10.10.10.22","UDP","214",""
"3108","62.713792","172.168.1.44","10.10.10.22","UDP","214",""
"3109","62.733947","172.168.1.44","10.10.10.22","UDP","214",""
"3110","62.754133","172.168.1.44","10.10.10.22","UDP","214",""
"3111","62.774308","172.168.1.44","10.10.10.22","UDP","214",""
"3112","62.794502","172.168.1.44","10.10.10.22","UDP","214",""
